"image","detected","description"
"0135_000_001.jpg","No","NA"
"0135_000_002.jpg","No","NA"
"0135_000_003.jpg","No","NA"
"0135_001_001.jpg","No","NA"
"0135_001_002.jpg","No","NA"
"0135_001_003.jpg","No","NA"
"0135_002_000.jpg","No","NA"
"0135_002_001.jpg","No","NA"
"0135_002_002.jpg","No","NA"
"0135_002_003.jpg","No","NA"
"0135_003_000.jpg","No","NA"
"0135_003_002.jpg","No","NA"
"0135_003_003.jpg","No","NA"
"0135_004_000.jpg","No","NA"
"0135_004_001.jpg","No","NA"
"0135_004_002.jpg","No","NA"
"0135_004_003.jpg","No","NA"
"0135_005_000.jpg","No","NA"
"0135_005_001.jpg","No","NA"
"0135_005_002.jpg","No","NA"
"0135_005_003.jpg","No","NA"
"0135_006_000.jpg","No","NA"
"0135_006_001.jpg","No","NA"
"0135_006_002.jpg","No","NA"
"0135_006_003.jpg","No","NA"
"0135_007_001.jpg","No","NA"
"0135_007_002.jpg","No","NA"
"0135_007_003.jpg","No","NA"
"0136_000_000.jpg","No","NA"
"0136_000_001.jpg","No","NA"
"0136_000_002.jpg","No","NA"
"0136_000_003.jpg","No","NA"
"0136_001_000.jpg","No","NA"
"0136_001_001.jpg","No","NA"
"0136_001_002.jpg","No","NA"
"0136_001_003.jpg","No","NA"
"0136_002_000.jpg","No","NA"
"0136_002_001.jpg","No","NA"
"0136_002_002.jpg","No","NA"
"0136_002_003.jpg","No","NA"
"0136_003_000.jpg","No","NA"
"0136_003_001.jpg","No","NA"
"0136_003_002.jpg","No","NA"
"0136_003_003.jpg","No","NA"
"0136_004_000.jpg","No","NA"
"0136_004_001.jpg","No","NA"
"0136_004_003.jpg","No","NA"
"0136_005_000.jpg","No","NA"
"0136_005_001.jpg","No","NA"
"0136_005_002.jpg","No","NA"
"0136_005_003.jpg","No","NA"
"0136_006_000.jpg","No","NA"
"0136_006_001.jpg","No","NA"
"0136_006_002.jpg","No","NA"
"0136_006_003.jpg","No","NA"
"0136_007_000.jpg","No","NA"
"0136_007_001.jpg","No","NA"
"0136_007_002.jpg","No","NA"
"0136_007_003.jpg","No","NA"
"0137_000_000.jpg","No","NA"
"0137_000_001.jpg","No","NA"
"0137_000_002.jpg","No","NA"
"0137_000_003.jpg","No","NA"
"0137_001_000.jpg","No","NA"
"0137_001_001.jpg","No","NA"
"0137_001_002.jpg","No","NA"
"0137_001_003.jpg","No","NA"
"0137_002_000.jpg","No","NA"
"0137_002_001.jpg","No","NA"
"0137_002_002.jpg","No","NA"
"0137_002_003.jpg","No","NA"
"0137_003_000.jpg","No","NA"
"0137_003_001.jpg","No","NA"
"0137_003_002.jpg","No","NA"
"0137_003_003.jpg","No","NA"
"0137_004_000.jpg","No","NA"
"0137_004_001.jpg","No","NA"
"0137_004_002.jpg","No","NA"
"0137_004_003.jpg","No","NA"
"0137_005_000.jpg","No","NA"
"0137_005_001.jpg","No","NA"
"0137_005_002.jpg","No","NA"
"0137_005_003.jpg","No","NA"
"0137_006_000.jpg","No","NA"
"0137_006_002.jpg","Yes","center-left area, a dark object that appears to be a rocket with a parachute"
"0137_006_003.jpg","No","NA"
"0137_007_001.jpg","No","NA"
"0137_007_002.jpg","No","NA"
"0137_007_003.jpg","No","NA"
"0138_000_000.jpg","No","NA"
"0138_000_001.jpg","No","NA"
"0138_000_003.jpg","No","NA"
"0138_001_000.jpg","No","NA"
"0138_001_001.jpg","No","NA"
"0138_001_002.jpg","No","NA"
"0138_001_003.jpg","No","NA"
"0138_002_000.jpg","No","NA"
"0138_002_001.jpg","No","NA"
"0138_002_002.jpg","No","NA"
"0138_003_000.jpg","No","NA"
"0138_003_002.jpg","No","NA"
"0138_003_003.jpg","No","NA"
"0138_004_000.jpg","No","NA"
"0138_004_001.jpg","No","NA"
"0138_004_002.jpg","No","NA"
"0138_004_003.jpg","No","NA"
"0138_005_000.jpg","No","NA"
"0138_005_001.jpg","No","NA"
"0138_005_003.jpg","No","NA"
"0138_006_000.jpg","No","NA"
"0138_006_001.jpg","No","NA"
"0138_006_003.jpg","No","NA"
"0138_007_000.jpg","No","NA"
"0138_007_001.jpg","No","NA"
"0138_007_002.jpg","No","NA"
"0138_007_003.jpg","No","NA"
"0139_000_000.jpg","No","NA"
"0139_000_001.jpg","No","NA"
"0139_000_002.jpg","No","NA"
"0139_000_003.jpg","No","NA"
"0139_001_000.jpg","No","NA"
"0139_001_001.jpg","No","NA"
"0139_001_002.jpg","No","NA"
"0139_002_000.jpg","No","NA"
"0139_002_001.jpg","No","NA"
"0139_002_002.jpg","No","NA"
"0139_002_003.jpg","No","NA"
"0139_003_001.jpg","No","NA"
"0139_003_002.jpg","No","NA"
"0139_003_003.jpg","No","NA"
"0139_004_001.jpg","No","NA"
"0139_004_002.jpg","No","NA"
"0139_004_003.jpg","No","NA"
"0139_005_000.jpg","Yes","center of the image, a white rocket with fins lying on the grass"
"0139_005_001.jpg","No","NA"
"0139_005_002.jpg","No","NA"
"0139_005_003.jpg","No","NA"
"0139_006_000.jpg","No","NA"
"0139_006_001.jpg","No","NA"
"0139_006_002.jpg","No","NA"
"0139_006_003.jpg","No","NA"
"0139_007_000.jpg","No","NA"
"0139_007_001.jpg","No","NA"
"0139_007_002.jpg","Yes","bottom-left corner, a small object that appears to be a rocket body tube partially obscured by grass"
"0139_007_003.jpg","No","NA"
"0140_000_000.jpg","No","NA"
"0140_000_001.jpg","No","NA"
"0140_000_002.jpg","No","NA"
"0140_000_003.jpg","No","NA"
"0140_001_000.jpg","No","NA"
"0140_001_001.jpg","No","NA"
"0140_001_002.jpg","No","NA"
"0140_001_003.jpg","No","NA"
"0140_002_000.jpg","No","NA"
"0140_002_001.jpg","No","NA"
"0140_002_002.jpg","No","NA"
"0140_002_003.jpg","No","NA"
"0140_003_000.jpg","No","NA"
"0140_003_001.jpg","No","NA"
"0140_003_002.jpg","No","NA"
"0140_003_003.jpg","No","NA"
"0140_004_000.jpg","No","NA"
"0140_004_001.jpg","No","NA"
"0140_004_002.jpg","No","NA"
"0140_004_003.jpg","No","NA"
"0140_005_000.jpg","No","NA"
"0140_005_001.jpg","No","NA"
"0140_005_002.jpg","No","NA"
"0140_005_003.jpg","No","NA"
"0140_006_000.jpg","No","NA"
"0140_006_001.jpg","No","NA"
"0140_006_002.jpg","No","NA"
"0140_006_003.jpg","No","NA"
"0140_007_000.jpg","No","NA"
"0140_007_001.jpg","No","NA"
"0140_007_002.jpg","No","NA"
"0140_007_003.jpg","No","NA"
"0141_000_000.jpg","No","NA"
"0141_000_001.jpg","No","NA"
"0141_000_002.jpg","No","NA"
"0141_000_003.jpg","No","NA"
"0141_001_000.jpg","No","NA"
"0141_001_001.jpg","No","NA"
"0141_001_002.jpg","No","NA"
"0141_001_003.jpg","No","NA"
"0141_002_000.jpg","No","NA"
"0141_002_001.jpg","No","NA"
"0141_002_002.jpg","No","NA"
"0141_002_003.jpg","No","NA"
"0141_003_000.jpg","No","NA"
"0141_003_001.jpg","No","NA"
"0141_003_002.jpg","No","NA"
"0141_004_000.jpg","No","NA"
"0141_004_002.jpg","No","NA"
"0141_004_003.jpg","No","NA"
"0141_005_000.jpg","No","NA"
"0141_005_001.jpg","No","NA"
"0141_005_002.jpg","No","NA"
"0141_005_003.jpg","No","NA"
"0141_006_000.jpg","No","NA"
"0141_006_001.jpg","No","NA"
"0141_006_002.jpg","No","NA"
"0141_006_003.jpg","No","NA"
"0141_007_000.jpg","No","NA"
"0141_007_001.jpg","No","NA"
"0141_007_002.jpg","No","NA"
"0141_007_003.jpg","No","NA"
"0142_000_000.jpg","No","NA"
"0142_000_001.jpg","No","NA"
"0142_000_002.jpg","No","NA"
"0142_000_003.jpg","No","NA"
"0142_001_000.jpg","No","NA"
"0142_001_001.jpg","No","NA"
"0142_001_002.jpg","No","NA"
"0142_001_003.jpg","No","NA"
"0142_002_000.jpg","No","NA"
"0142_002_001.jpg","No","NA"
"0142_002_002.jpg","No","NA"
"0142_002_003.jpg","No","NA"
"0142_003_000.jpg","No","NA"
"0142_003_002.jpg","No","NA"
"0142_003_003.jpg","No","NA"
"0142_004_000.jpg","No","NA"
"0142_004_001.jpg","No","NA"
"0142_004_002.jpg","No","NA"
"0142_005_000.jpg","No","NA"
"0142_005_001.jpg","No","NA"
"0142_005_002.jpg","No","NA"
"0142_005_003.jpg","No","NA"
"0142_006_000.jpg","No","NA"
"0142_006_001.jpg","No","NA"
"0142_006_002.jpg","No","NA"
"0142_006_003.jpg","No","NA"
"0142_007_000.jpg","No","NA"
"0142_007_001.jpg","No","NA"
"0142_007_002.jpg","No","NA"
"0142_007_003.jpg","No","NA"
"0143_000_000.jpg","No","NA"
"0143_000_001.jpg","No","NA"
"0143_000_002.jpg","No","NA"
"0143_000_003.jpg","No","NA"
"0143_001_000.jpg","No","NA"
"0143_001_001.jpg","No","NA"
"0143_001_002.jpg","No","NA"
"0143_001_003.jpg","No","NA"
"0143_002_001.jpg","No","NA"
"0143_002_002.jpg","No","NA"
"0143_002_003.jpg","No","NA"
"0143_003_000.jpg","No","NA"
"0143_003_001.jpg","No","NA"
"0143_003_003.jpg","No","NA"
"0143_004_000.jpg","No","NA"
"0143_004_001.jpg","No","NA"
"0143_004_002.jpg","No","NA"
"0143_004_003.jpg","No","NA"
"0143_005_000.jpg","No","NA"
"0143_005_001.jpg","No","NA"
"0143_005_002.jpg","No","NA"
"0143_005_003.jpg","No","NA"
"0143_006_000.jpg","No","NA"
"0143_006_001.jpg","No","NA"
"0143_006_002.jpg","No","NA"
"0143_006_003.jpg","No","NA"
"0143_007_000.jpg","No","NA"
"0143_007_001.jpg","No","NA"
"0143_007_002.jpg","No","NA"
"0144_000_000.jpg","No","NA"
"0144_000_001.jpg","No","NA"
"0144_000_002.jpg","No","NA"
"0144_001_000.jpg","No","NA"
"0144_001_001.jpg","No","NA"
"0144_001_002.jpg","No","NA"
"0144_002_000.jpg","No","NA"
"0144_002_001.jpg","No","NA"
"0144_002_002.jpg","No","NA"
"0144_002_003.jpg","No","NA"
"0144_003_000.jpg","No","NA"
"0144_003_001.jpg","No","NA"
"0144_003_002.jpg","No","NA"
"0144_003_003.jpg","No","NA"
"0144_004_000.jpg","No","NA"
"0144_004_001.jpg","No","NA"
"0144_004_002.jpg","No","NA"
"0144_004_003.jpg","No","NA"
"0144_005_000.jpg","No","NA"
"0144_005_001.jpg","No","NA"
"0144_005_003.jpg","No","NA"
"0144_006_000.jpg","No","NA"
"0144_006_001.jpg","No","NA"
"0144_006_002.jpg","No","NA"
"0144_006_003.jpg","No","NA"
"0144_007_000.jpg","No","NA"
"0144_007_001.jpg","No","NA"
"0144_007_002.jpg","No","NA"
"0144_007_003.jpg","No","NA"
"0145_000_000.jpg","No","NA"
"0145_000_001.jpg","No","NA"
"0145_000_002.jpg","No","NA"
"0145_000_003.jpg","No","NA"
"0145_001_000.jpg","No","NA"
"0145_001_001.jpg","No","NA"
"0145_001_002.jpg","No","NA"
"0145_001_003.jpg","No","NA"
"0145_002_000.jpg","No","NA"
"0145_002_001.jpg","No","NA"
"0145_002_002.jpg","No","NA"
"0145_002_003.jpg","No","NA"
"0145_003_000.jpg","No","NA"
"0145_003_001.jpg","No","NA"
"0145_003_002.jpg","No","NA"
"0145_003_003.jpg","No","NA"
"0145_004_000.jpg","No","NA"
"0145_004_001.jpg","No","NA"
"0145_004_002.jpg","No","NA"
"0145_005_000.jpg","No","NA"
"0145_005_001.jpg","No","NA"
"0145_005_002.jpg","No","NA"
"0145_005_003.jpg","No","NA"
"0145_006_000.jpg","No","NA"
"0145_006_001.jpg","No","NA"
"0145_006_003.jpg","No","NA"
"0145_007_000.jpg","No","NA"
"0145_007_001.jpg","No","NA"
"0145_007_003.jpg","No","NA"
"0146_000_000.jpg","No","NA"
"0146_000_001.jpg","No","NA"
"0146_000_002.jpg","No","NA"
"0146_000_003.jpg","No","NA"
"0146_001_000.jpg","No","NA"
"0146_001_001.jpg","No","NA"
"0146_001_002.jpg","No","NA"
"0146_001_003.jpg","No","NA"
"0146_002_000.jpg","No","NA"
"0146_002_001.jpg","No","NA"
"0146_002_002.jpg","No","NA"
"0146_002_003.jpg","No","NA"
"0146_003_000.jpg","No","NA"
"0146_003_001.jpg","No","NA"
"0146_003_002.jpg","No","NA"
"0146_003_003.jpg","No","NA"
"0146_004_000.jpg","No","NA"
"0146_004_001.jpg","No","NA"
"0146_004_002.jpg","No","NA"
"0146_004_003.jpg","No","NA"
"0146_005_000.jpg","No","NA"
"0146_005_001.jpg","No","NA"
"0146_005_002.jpg","No","NA"
"0146_005_003.jpg","No","NA"
"0146_006_000.jpg","No","NA"
"0146_006_001.jpg","No","NA"
"0146_006_002.jpg","No","NA"
"0146_006_003.jpg","No","NA"
"0146_007_000.jpg","No","NA"
"0146_007_001.jpg","No","NA"
"0146_007_002.jpg","No","NA"
"0146_007_003.jpg","No","NA"
"0147_000_000.jpg","No","NA"
"0147_000_001.jpg","No","NA"
"0147_000_002.jpg","No","NA"
"0147_000_003.jpg","No","NA"
"0147_001_000.jpg","No","NA"
"0147_001_001.jpg","No","NA"
"0147_001_002.jpg","No","NA"
"0147_001_003.jpg","No","NA"
"0147_002_000.jpg","Yes","top-left corner, a long, slender object that appears to be a model rocket body tube lying diagonally in the green grassy area"
"0147_002_001.jpg","No","NA"
"0147_002_002.jpg","No","NA"
"0147_002_003.jpg","No","NA"
"0147_003_000.jpg","No","NA"
"0147_003_001.jpg","No","NA"
"0147_003_002.jpg","No","NA"
"0147_003_003.jpg","No","NA"
"0147_004_000.jpg","No","NA"
"0147_004_001.jpg","No","NA"
"0147_004_002.jpg","No","NA"
"0147_004_003.jpg","No","NA"
"0147_005_000.jpg","No","NA"
"0147_005_001.jpg","No","NA"
"0147_005_002.jpg","No","NA"
"0147_005_003.jpg","No","NA"
"0147_006_000.jpg","No","NA"
"0147_006_001.jpg","No","NA"
"0147_006_002.jpg","No","NA"
"0147_006_003.jpg","No","NA"
"0147_007_000.jpg","No","NA"
"0147_007_001.jpg","No","NA"
"0147_007_002.jpg","Yes","center-right area, a long, thin object that appears to be a rocket body tube lying diagonally across the field"
"0147_007_003.jpg","No","NA"
"0148_000_000.jpg","No","NA"
"0148_000_001.jpg","No","NA"
"0148_000_002.jpg","No","NA"
"0148_000_003.jpg","No","NA"
"0148_001_000.jpg","No","NA"
"0148_001_001.jpg","No","NA"
"0148_001_002.jpg","No","NA"
"0148_001_003.jpg","No","NA"
"0148_002_000.jpg","No","NA"
"0148_002_001.jpg","No","NA"
"0148_002_002.jpg","No","NA"
"0148_002_003.jpg","No","NA"
"0148_003_000.jpg","No","NA"
"0148_003_001.jpg","No","NA"
"0148_003_002.jpg","No","NA"
"0148_003_003.jpg","No","NA"
"0148_004_000.jpg","No","NA"
"0148_004_001.jpg","No","NA"
"0148_004_002.jpg","No","NA"
"0148_004_003.jpg","No","NA"
"0148_005_000.jpg","No","NA"
"0148_005_001.jpg","No","NA"
"0148_005_002.jpg","No","NA"
"0148_005_003.jpg","No","NA"
"0148_006_000.jpg","No","NA"
"0148_006_001.jpg","No","NA"
"0148_006_002.jpg","No","NA"
"0148_006_003.jpg","No","NA"
"0148_007_000.jpg","No","NA"
"0148_007_001.jpg","No","NA"
"0148_007_002.jpg","No","NA"
"0148_007_003.jpg","No","NA"
"0149_000_000.jpg","No","NA"
"0149_000_001.jpg","No","NA"
"0149_000_002.jpg","No","NA"
"0149_000_003.jpg","No","NA"
"0149_001_000.jpg","No","NA"
"0149_001_001.jpg","No","NA"
"0149_001_002.jpg","No","NA"
"0149_001_003.jpg","Yes","center-left, a white rocket with a long body and a T-shaped structure, lying diagonally across a green patch in the field"
"0149_002_000.jpg","No","NA"
"0149_002_001.jpg","No","NA"
"0149_002_002.jpg","No","NA"
"0149_002_003.jpg","No","NA"
"0149_003_000.jpg","No","NA"
"0149_003_001.jpg","No","NA"
"0149_003_002.jpg","No","NA"
"0149_003_003.jpg","No","NA"
"0149_004_000.jpg","No","NA"
"0149_004_001.jpg","No","NA"
"0149_004_002.jpg","No","NA"
"0149_004_003.jpg","No","NA"
"0149_005_000.jpg","No","NA"
"0149_005_001.jpg","No","NA"
"0149_005_002.jpg","No","NA"
"0149_005_003.jpg","No","NA"
"0149_006_000.jpg","No","NA"
"0149_006_001.jpg","No","NA"
"0149_006_002.jpg","No","NA"
"0149_006_003.jpg","No","NA"
"0149_007_000.jpg","No","NA"
"0149_007_001.jpg","No","NA"
"0149_007_002.jpg","No","NA"
"0149_007_003.jpg","No","NA"
"0150_000_000.jpg","No","NA"
"0150_000_001.jpg","No","NA"
"0150_000_002.jpg","No","NA"
"0150_000_003.jpg","No","NA"
"0150_001_000.jpg","No","NA"
"0150_001_001.jpg","No","NA"
"0150_001_002.jpg","No","NA"
"0150_001_003.jpg","No","NA"
"0150_002_000.jpg","No","NA"
"0150_002_001.jpg","No","NA"
"0150_002_002.jpg","No","NA"
"0150_002_003.jpg","No","NA"
"0150_003_000.jpg","No","NA"
"0150_003_001.jpg","No","NA"
"0150_003_002.jpg","No","NA"
"0150_003_003.jpg","No","NA"
"0150_004_000.jpg","No","NA"
"0150_004_001.jpg","No","NA"
"0150_004_002.jpg","No","NA"
"0150_004_003.jpg","No","NA"
"0150_005_000.jpg","No","NA"
"0150_005_001.jpg","No","NA"
"0150_005_002.jpg","No","NA"
"0150_005_003.jpg","No","NA"
"0150_006_000.jpg","No","NA"
"0150_006_001.jpg","No","NA"
"0150_006_002.jpg","No","NA"
"0150_006_003.jpg","No","NA"
"0150_007_000.jpg","No","NA"
"0150_007_001.jpg","No","NA"
"0150_007_002.jpg","No","NA"
"0150_007_003.jpg","No","NA"
"0151_000_000.jpg","No","NA"
"0151_000_001.jpg","No","NA"
"0151_000_002.jpg","No","NA"
"0151_000_003.jpg","No","NA"
"0151_001_000.jpg","No","NA"
"0151_001_001.jpg","No","NA"
"0151_001_002.jpg","No","NA"
"0151_001_003.jpg","No","NA"
"0151_002_000.jpg","No","NA"
"0151_002_001.jpg","No","NA"
"0151_002_002.jpg","No","NA"
"0151_002_003.jpg","No","NA"
"0151_003_000.jpg","No","NA"
"0151_003_001.jpg","No","NA"
"0151_003_002.jpg","No","NA"
"0151_003_003.jpg","No","NA"
"0151_004_000.jpg","No","NA"
"0151_004_001.jpg","No","NA"
"0151_004_002.jpg","No","NA"
"0151_004_003.jpg","No","NA"
"0151_005_000.jpg","No","NA"
"0151_005_001.jpg","No","NA"
"0151_005_002.jpg","No","NA"
"0151_005_003.jpg","No","NA"
"0151_006_000.jpg","No","NA"
"0151_006_001.jpg","No","NA"
"0151_006_002.jpg","No","NA"
"0151_006_003.jpg","No","NA"
"0151_007_000.jpg","No","NA"
"0151_007_001.jpg","No","NA"
"0151_007_002.jpg","No","NA"
"0151_007_003.jpg","No","NA"
"0152_000_000.jpg","No","NA"
"0152_000_001.jpg","No","NA"
"0152_000_002.jpg","Yes","center of the image, a dark object that appears to be a rocket body partially buried in the field"
"0152_000_003.jpg","No","NA"
"0152_001_000.jpg","No","NA"
"0152_001_001.jpg","No","NA"
"0152_001_002.jpg","No","NA"
"0152_001_003.jpg","No","NA"
"0152_002_000.jpg","No","NA"
"0152_002_001.jpg","No","NA"
"0152_002_002.jpg","No","NA"
"0152_002_003.jpg","No","NA"
"0152_003_000.jpg","No","NA"
"0152_003_001.jpg","No","NA"
"0152_003_002.jpg","No","NA"
"0152_003_003.jpg","No","NA"
"0152_004_000.jpg","No","NA"
"0152_004_001.jpg","No","NA"
"0152_004_002.jpg","No","NA"
"0152_004_003.jpg","No","NA"
"0152_005_000.jpg","No","NA"
"0152_005_001.jpg","No","NA"
"0152_005_002.jpg","No","NA"
"0152_005_003.jpg","No","NA"
"0152_006_000.jpg","No","NA"
"0152_006_001.jpg","No","NA"
"0152_006_002.jpg","No","NA"
"0152_006_003.jpg","No","NA"
"0152_007_000.jpg","No","NA"
"0152_007_001.jpg","No","NA"
"0152_007_002.jpg","No","NA"
"0152_007_003.jpg","No","NA"
"0153_000_000.jpg","No","NA"
"0153_000_001.jpg","No","NA"
"0153_000_002.jpg","No","NA"
"0153_000_003.jpg","No","NA"
"0153_001_000.jpg","No","NA"
"0153_001_001.jpg","No","NA"
"0153_001_002.jpg","No","NA"
"0153_001_003.jpg","No","NA"
"0153_002_000.jpg","No","NA"
"0153_002_001.jpg","No","NA"
"0153_002_002.jpg","No","NA"
"0153_002_003.jpg","No","NA"
"0153_003_000.jpg","No","NA"
"0153_003_001.jpg","No","NA"
"0153_003_002.jpg","No","NA"
"0153_003_003.jpg","No","NA"
"0153_004_000.jpg","No","NA"
"0153_004_001.jpg","No","NA"
"0153_004_002.jpg","Yes","center of the image, a small dark object that appears to be a rocket body tube lying horizontally among the rows of crops"
"0153_004_003.jpg","No","NA"
"0153_005_000.jpg","No","NA"
"0153_005_001.jpg","No","NA"
"0153_005_002.jpg","No","NA"
"0153_005_003.jpg","No","NA"
"0153_006_000.jpg","No","NA"
"0153_006_001.jpg","No","NA"
"0153_006_002.jpg","No","NA"
"0153_006_003.jpg","No","NA"
"0153_007_000.jpg","No","NA"
"0153_007_001.jpg","No","NA"
"0153_007_002.jpg","No","NA"
"0153_007_003.jpg","No","NA"
"0154_000_000.jpg","No","NA"
"0154_000_001.jpg","No","NA"
"0154_000_002.jpg","No","NA"
"0154_000_003.jpg","No","NA"
"0154_001_000.jpg","No","NA"
"0154_001_001.jpg","No","NA"
"0154_001_002.jpg","No","NA"
"0154_001_003.jpg","No","NA"
"0154_002_000.jpg","No","NA"
"0154_002_001.jpg","No","NA"
"0154_002_002.jpg","No","NA"
"0154_002_003.jpg","No","NA"
"0154_003_000.jpg","No","NA"
"0154_003_001.jpg","No","NA"
"0154_003_002.jpg","No","NA"
"0154_003_003.jpg","No","NA"
"0154_004_000.jpg","No","NA"
"0154_004_001.jpg","No","NA"
"0154_004_002.jpg","No","NA"
"0154_004_003.jpg","No","NA"
"0154_005_000.jpg","No","NA"
"0154_005_001.jpg","No","NA"
"0154_005_002.jpg","No","NA"
"0154_005_003.jpg","No","NA"
"0154_006_000.jpg","No","NA"
"0154_006_001.jpg","No","NA"
"0154_006_002.jpg","No","NA"
"0154_006_003.jpg","No","NA"
"0154_007_000.jpg","No","NA"
"0154_007_001.jpg","No","NA"
"0154_007_002.jpg","No","NA"
"0154_007_003.jpg","No","NA"
"0155_000_000.jpg","No","NA"
"0155_000_001.jpg","No","NA"
"0155_000_002.jpg","No","NA"
"0155_000_003.jpg","No","NA"
"0155_001_000.jpg","No","NA"
"0155_001_001.jpg","No","NA"
"0155_001_002.jpg","No","NA"
"0155_001_003.jpg","No","NA"
"0155_002_000.jpg","No","NA"
"0155_002_001.jpg","No","NA"
"0155_002_002.jpg","No","NA"
"0155_002_003.jpg","No","NA"
"0155_003_000.jpg","Yes","center of the image, a small white object that appears to be a rocket body tube partially obscured by the grass"
"0155_003_001.jpg","No","NA"
"0155_003_002.jpg","No","NA"
"0155_003_003.jpg","No","NA"
"0155_004_000.jpg","No","NA"
"0155_004_001.jpg","No","NA"
"0155_004_002.jpg","No","NA"
"0155_004_003.jpg","No","NA"
"0155_005_000.jpg","No","NA"
"0155_005_001.jpg","No","NA"
"0155_005_002.jpg","No","NA"
"0155_005_003.jpg","No","NA"
"0155_006_000.jpg","No","NA"
"0155_006_001.jpg","No","NA"
"0155_006_002.jpg","No","NA"
"0155_006_003.jpg","No","NA"
"0155_007_000.jpg","No","NA"
"0155_007_001.jpg","No","NA"
"0155_007_002.jpg","No","NA"
"0155_007_003.jpg","No","NA"
"0156_000_000.jpg","No","NA"
"0156_000_001.jpg","No","NA"
"0156_000_002.jpg","No","NA"
"0156_000_003.jpg","Yes","bottom-right corner, a long cylindrical object with a light color, possibly a rocket body, partially obscured by grass"
"0156_001_000.jpg","No","NA"
"0156_001_001.jpg","No","NA"
"0156_001_002.jpg","No","NA"
"0156_001_003.jpg","Yes","bottom-left corner, a long, thin object that appears to be a rocket body tube lying diagonally in the grass"
"0156_002_000.jpg","No","NA"
"0156_002_001.jpg","No","NA"
"0156_002_002.jpg","No","NA"
"0156_002_003.jpg","No","NA"
"0156_003_000.jpg","No","NA"
"0156_003_001.jpg","No","NA"
"0156_003_002.jpg","No","NA"
"0156_003_003.jpg","No","NA"
"0156_004_000.jpg","No","NA"
"0156_004_001.jpg","No","NA"
"0156_004_002.jpg","No","NA"
"0156_004_003.jpg","No","NA"
"0156_005_000.jpg","No","NA"
"0156_005_001.jpg","No","NA"
"0156_005_002.jpg","No","NA"
"0156_005_003.jpg","No","NA"
"0156_006_000.jpg","No","NA"
"0156_006_001.jpg","No","NA"
"0156_006_002.jpg","No","NA"
"0156_006_003.jpg","No","NA"
"0156_007_000.jpg","No","NA"
"0156_007_001.jpg","No","NA"
"0156_007_002.jpg","No","NA"
"0156_007_003.jpg","No","NA"
"0157_000_000.jpg","No","NA"
"0157_000_001.jpg","No","NA"
"0157_000_002.jpg","No","NA"
"0157_000_003.jpg","No","NA"
"0157_001_000.jpg","No","NA"
"0157_001_001.jpg","No","NA"
"0157_001_002.jpg","No","NA"
"0157_001_003.jpg","No","NA"
"0157_002_000.jpg","No","NA"
"0157_002_001.jpg","No","NA"
"0157_002_002.jpg","No","NA"
"0157_002_003.jpg","No","NA"
"0157_003_000.jpg","No","NA"
"0157_003_001.jpg","No","NA"
"0157_003_002.jpg","No","NA"
"0157_003_003.jpg","No","NA"
"0157_004_000.jpg","No","NA"
"0157_004_001.jpg","No","NA"
"0157_004_002.jpg","No","NA"
"0157_004_003.jpg","No","NA"
"0157_005_000.jpg","No","NA"
"0157_005_001.jpg","No","NA"
"0157_005_002.jpg","No","NA"
"0157_005_003.jpg","No","NA"
"0157_006_000.jpg","No","NA"
"0157_006_001.jpg","No","NA"
"0157_006_002.jpg","No","NA"
"0157_006_003.jpg","No","NA"
"0157_007_000.jpg","No","NA"
"0157_007_001.jpg","No","NA"
"0157_007_002.jpg","No","NA"
"0157_007_003.jpg","No","NA"
"0158_000_000.jpg","No","NA"
"0158_000_001.jpg","No","NA"
"0158_000_002.jpg","No","NA"
"0158_000_003.jpg","No","NA"
"0158_001_000.jpg","No","NA"
"0158_001_001.jpg","No","NA"
"0158_001_002.jpg","No","NA"
"0158_001_003.jpg","No","NA"
"0158_002_000.jpg","No","NA"
"0158_002_001.jpg","No","NA"
"0158_002_002.jpg","No","NA"
"0158_002_003.jpg","No","NA"
"0158_003_000.jpg","No","NA"
"0158_003_001.jpg","No","NA"
"0158_003_002.jpg","No","NA"
"0158_003_003.jpg","No","NA"
"0158_004_000.jpg","No","NA"
"0158_004_001.jpg","No","NA"
"0158_004_002.jpg","No","NA"
"0158_004_003.jpg","No","NA"
"0158_005_000.jpg","No","NA"
"0158_005_001.jpg","No","NA"
"0158_005_002.jpg","No","NA"
"0158_005_003.jpg","No","NA"
"0158_006_000.jpg","No","NA"
"0158_006_001.jpg","No","NA"
"0158_006_002.jpg","No","NA"
"0158_006_003.jpg","No","NA"
"0158_007_000.jpg","No","NA"
"0158_007_001.jpg","No","NA"
"0158_007_002.jpg","No","NA"
"0158_007_003.jpg","No","NA"
"0159_000_000.jpg","No","NA"
"0159_000_001.jpg","No","NA"
"0159_000_002.jpg","No","NA"
"0159_000_003.jpg","No","NA"
"0159_001_000.jpg","No","NA"
"0159_001_001.jpg","No","NA"
"0159_001_002.jpg","No","NA"
"0159_001_003.jpg","Yes","center-left, a long cylindrical object with a pointed end, partially obscured by the field's texture"
"0159_002_000.jpg","No","NA"
"0159_002_001.jpg","No","NA"
"0159_002_002.jpg","No","NA"
"0159_002_003.jpg","No","NA"
"0159_003_000.jpg","No","NA"
"0159_003_001.jpg","No","NA"
"0159_003_002.jpg","No","NA"
"0159_003_003.jpg","No","NA"
